慃,烏項,ʔɔŋʔ,,翁,心,烏項,𢗒慃很戾烏項切一,,影,江,江,二,開,上,公,,
𠈵,武項,mɔŋʔ,,尨,人,武項,𠈵傋武項切二,,明,江,江,二,開,上,尨,,
𪁪,武項,mɔŋʔ,,尨,鳥,,𪁪鴟鳥,,明,江,江,二,開,上,尨,,
項,胡講,ɦɔŋʔ,,工,頁,胡講,頸項說文曰頭後也釋名曰項确也堅硧受枕之處又姓本姬姓國公羊曰爲齊桓公所滅子孫以國爲氏項燕爲楚將生梁梁兄子籍號霸王胡講切二,,匣,江,江,二,開,上,工,,
缿,胡講,ɦɔŋʔ,,后,缶,,說文云受錢器古以瓦今以竹又大口切,,匣,江,江,二,開,上,后,,
𦂌,巴講,pɔŋʔ,,封,糸,巴講,小兒皮屨巴講切又補孔切一,,幫,江,江,二,開,上,丰,,
傋,虛慃,hɔŋʔ,,冓,人,虛慃,虛慃切𠈵傋二,,曉,江,江,二,開,上,冓,,
𢞡,虛慃,hɔŋʔ,,冓,心,,慃𢞡,,曉,江,江,二,開,上,冓,,
紙,諸氏,tɕjɛʔ,,氏,糸,諸氏,釋名曰紙砥也平滑如砥石也後漢蔡倫以魚網木皮爲紙又姓後魏書官氏志云渴侯氏後改爲紙氏諸氏切十六,,章,止,支A,三,開,上,氏,章組>A,
帋,諸氏,tɕjɛʔ,,氏,巾,,上同,釋名曰紙砥也平滑如砥石也後漢蔡倫以魚網木皮爲紙又姓後魏書官氏志云渴侯氏後改爲紙氏諸氏切十六,章,止,支A,三,開,上,氏,章組>A,
只,諸氏,tɕjɛʔ,會意,,口八,,語辤,,章,止,支A,三,開,上,只,章組>A,
坻,諸氏,tɕjɛʔ,,氐,土,,隴坂也又直尼當禮二切,,章,止,支A,三,開,上,氐,章組>A,
軹,諸氏,tɕjɛʔ,,只,車,,縣名在河內又字書云車輪之穿爲道絏子嬰於軹途是也,,章,止,支A,三,開,上,只,章組>A,
枳,諸氏,tɕjɛʔ,,只,木,,木名周禮曰橘踰淮北而爲枳又居帋切,,章,止,支A,三,開,上,只,章組>A,
咫,諸氏,tɕjɛʔ,,只,尺,,咫尺賈逵云八寸曰咫,,章,止,支A,三,開,上,只,章組>A,
扺,諸氏,tɕjɛʔ,,氏,手,,扺掌說文云側手擊也,,章,止,支A,三,開,上,氏,章組>A,
𣲵,諸氏,tɕjɛʔ,,只,水,,水名出枸扶山,,章,止,支A,三,開,上,只,章組>A,
砥,諸氏,tɕjɛʔ,,氐,石,,平也直也均也礪石也書傳云砥細於礪皆磨石也,,章,止,支A,三,開,上,氐,章組>A,
坁,諸氏,tɕjɛʔ,,氏,土,,說文云坁著也,,章,止,支A,三,開,上,氏,章組>A,
汦,諸氏,tɕjɛʔ,,氏,水,,著止,,章,止,支A,三,開,上,氏,章組>A,
抧,諸氏,tɕjɛʔ,,只,手,,開也,,章,止,支A,三,開,上,只,章組>A,
恀,諸氏,tɕjɛʔ,,多,心,,怙也又音是,,章,止,支A,三,開,上,多,章組>A,
䅩,諸氏,tɕjɛʔ,複聲,只支,𥝌,,曲枝果也,,章,止,支A,三,開,上,只,章組>A,
䳅,諸氏,tɕjɛʔ,,只,鳥,,䳅䳜鳥如烏赤足可以禦火見山海經,,章,止,支A,三,開,上,只,章組>A,
是,承紙,dʑjɛʔ,整體,,是,承紙,是非也說文曰直也又姓吳志云是儀本姓氏孔融嘲之曰氏字民無上乃改爲是焉又虜複姓四氏西魏有開府是云寶後魏書又有是連是婁是賁三氏承紙切十,,常,止,支A,三,開,上,是,章組>A,下方爲止；上方似爲象形部件，存疑
氏,承紙,dʑjɛʔ,整體,,氏,,氏族又支精二音,,常,止,支A,三,開,上,氏,章組>A,氐爲⿱氏一；氐氏音韻地位不同（氐tər類，氏ker類）；金文裏氐作聲旁時可省爲氏（金文裏氏作聲旁時皆應釋讀爲以氐爲聲旁的字）
媞,承紙,dʑjɛʔ,,是,女,,江淮呼母也又音啼,,常,止,支A,三,開,上,是,章組>A,
諟,承紙,dʑjɛʔ,,是,言,,理也正也諦也審也,,常,止,支A,三,開,上,是,章組>A,
恀,承紙,dʑjɛʔ,,多,心,,爾雅曰恀怙恃也一云恃事曰恀,,常,止,支A,三,開,上,多,章組>A,
徥,承紙,dʑjɛʔ,,是,彳,,行皃又池爾切,,常,止,支A,三,開,上,是,章組>A,
𤜣,承紙,dʑjɛʔ,,也,犬,,𤜣狼,,常,止,支A,三,開,上,它,章組>A,
褆,承紙,dʑjɛʔ,,是,衣,,衣服端正,,常,止,支A,三,開,上,是,章組>A,
姼,承紙,dʑjɛʔ,,多,女,,方言云南楚人謂婦妣曰母姼也,,常,止,支A,三,開,上,多,章組>A,
䟗,承紙,dʑjɛʔ,,氏,足,,䟗尌也謂立也積聚也,,常,止,支A,三,開,上,氏,章組>A,
靡,文彼,mɛʔ,,麻,非,文彼,無也偃也又靡曼美色也說文曰披靡也文彼切七,,明,止,支B,三,開,上,麻,幫組>B,
𨇻,文彼,mɛʔ,,靡,足,,行皃,,明,止,支B,三,開,上,麻,幫組>B,
𪎓,文彼,mɛʔ,,麻,彳,,𪎓𪎓猶遟遟也,,明,止,支B,三,開,上,麻,幫組>B,
骳,文彼,mɛʔ,,皮,骨,,骳屈曲也,,明,止,支B,三,開,上,皮,幫組>B,
𦗕,文彼,mɛʔ,,麻,耳,,乘輿金耳又美爲切,,明,止,支B,三,開,上,麻,幫組>B,
𡬍,文彼,mɛʔ,,米,宀爿𦰋,,熟寐也又莫禮切,,明,止,支B,三,開,上,米,幫組>B,从㝱省
蘼,文彼,mɛʔ,,靡,艸,,薔蘼藥名又亡爲切,,明,止,支B,三,開,上,麻,幫組>B,
彼,甫委,pɛʔ,,皮,彳,甫委,對此之稱甫委切五,,幫,止,支B,三,開,上,皮,幫組>B,
㗗,甫委,pɛʔ,,卑,冎,,相分解也,,幫,止,支B,三,開,上,卑,幫組>B,
柀,甫委,pɛʔ,,皮,木,,木名爾雅云柀煔,,幫,止,支B,三,開,上,皮,幫組>B,
佊,甫委,pɛʔ,,皮,人,,埤蒼云佊邪也,,幫,止,支B,三,開,上,皮,幫組>B,
𠐌,甫委,pɛʔ,,罷,人,,停𠐌,,幫,止,支B,三,開,上,罷,幫組>B,
被,皮彼,bɛʔ,,皮,衣,皮彼,寢衣也又姓呂氏春秋有大夫被瞻皮彼切又皮義切二,,並,止,支B,三,開,上,皮,幫組>B,
罷,皮彼,bɛʔ,會意,,网能,,遣有罪又平陂薄解二切,,並,止,支B,三,開,上,罷,幫組>B,能即熊之象形；从网，罷買羅罹詈似有諧聲關聮，存疑
毀,許委,hwɛʔ,會意,,臼殳土,許委,壞也破也缺也虧也許委切十,,曉,止,支B,三,合,上,毀,影組>B,从土，非从工
燬,許委,hwɛʔ,,毀,火,,火盛,,曉,止,支B,三,合,上,毀,影組>B,
檓,許委,hwɛʔ,,毀,木,,爾雅云檓大椒,,曉,止,支B,三,合,上,毀,影組>B,
毇,許委,hwɛʔ,會意,,臼殳米,,說文曰米一斛舂爲八斗,,曉,止,支B,三,合,上,毀,影組>B,
𥶵,許委,hwɛʔ,,毇,竹,,上同,說文曰米一斛舂爲八斗,曉,止,支B,三,合,上,毀,影組>B,
𠷏,許委,hwɛʔ,,咼,丸,,又於詭切義見下文,,曉,止,支B,三,合,上,冎,影組>B,
譭,許委,hwɛʔ,,毀,言,,謗也譖也,,曉,止,支B,三,合,上,毀,影組>B,
㩓,許委,hwɛʔ,,毀,手,,手擊傷也,,曉,止,支B,三,合,上,毀,影組>B,
烜,許委,hwɛʔ,,亘,火,,周禮有司烜氏以陽燧取火於日以鑒取水於月,,曉,止,支B,三,合,上,亘,影組>B,
𡢕,許委,hwɛʔ,,毀,女,,說文曰惡也一曰人皃,,曉,止,支B,三,合,上,毀,影組>B,
委,於詭,ʔwɛʔ,,禾,女,於詭,委曲也亦委積又屬也棄也隨也任也又姓漢有太原太守委進出風俗通於詭切五,,影,止,支B,三,合,上,禾,影組>B,
骫,於詭,ʔwɛʔ,,丸,骨,,骨曲又姓出纂文,,影,止,支B,三,合,上,丸,影組>B,
𠷏,於詭,ʔwɛʔ,,咼,丸,,說文曰鷙鳥食已吐其皮毛如丸又許委切,,影,止,支B,三,合,上,冎,影組>B,
蜲,於詭,ʔwɛʔ,,委,虫,,黍負爾雅云蛜威委黍字或從虫,,影,止,支B,三,合,上,禾,影組>B,
䍴,於詭,ʔwɛʔ,,委,羊,,羊相䍴𦎸,,影,止,支B,三,合,上,禾,影組>B,
跪,去委,khwɛʔ,,危,足,去委,拜也去委切又渠委切二,,溪,止,支B,三,合,上,危,見組>B,
𣄲,去委,khwɛʔ,,危,旡,,刖一足,,溪,止,支B,三,合,上,危,見組>B,
詭,過委,kwɛʔ,,危,言,過委,詐也又橫財物爲詭遇也過委切十九,,見,止,支B,三,合,上,危,見組>B,
垝,過委,kwɛʔ,,危,土,,垝垣毁垣也又作陒,,見,止,支B,三,合,上,危,見組>B,
陒,過委,kwɛʔ,,危,阜,,上同,垝垣毁垣也又作陒,見,止,支B,三,合,上,危,見組>B,
䣀,過委,kwɛʔ,,危,邑,,陸䣀山名出山海經,,見,止,支B,三,合,上,危,見組>B,
攱,過委,kwɛʔ,會意,,立支,,枕也,,見,止,支B,三,合,上,頍,見組>B,相當於庋省聲
䤥,過委,kwɛʔ,,危,金,,戾鋸齒也說文曰臿屬一曰瑩鐵也,,見,止,支B,三,合,上,危,見組>B,
觤,過委,kwɛʔ,,危,角,,羊角不齊,,見,止,支B,三,合,上,危,見組>B,
恑,過委,kwɛʔ,,危,心,,變也悔也,,見,止,支B,三,合,上,危,見組>B,
蛫,過委,kwɛʔ,,危,虫,,蟹也,,見,止,支B,三,合,上,危,見組>B,
祪,過委,kwɛʔ,,危,示,,毁廟之祖,,見,止,支B,三,合,上,危,見組>B,
庪,過委,kwɛʔ,,庋,手,,爾雅云祭山曰庪縣,,見,止,支B,三,合,上,頍,見組>B,
䃽,過委,kwɛʔ,會意,,示支,,,爾雅云祭山曰庪縣,見,止,支B,三,合,上,頍,見組>B,相當於庋省聲
庋,過委,kwɛʔ,會意,,广支,,並上同,爾雅云祭山曰庪縣,見,止,支B,三,合,上,頍,見組>B,
洈,過委,kwɛʔ,,危,水,,水名出南郡東洈山至華容縣入江也,,見,止,支B,三,合,上,危,見組>B,
蟡,過委,kwɛʔ,,爲,虫,,長八尺一首二身似蛇以名呼之可取魚鼈,,見,止,支B,三,合,上,爲,見組>B,
𪀗,過委,kwɛʔ,,危,鳥,,子規玉篇云布榖也,,見,止,支B,三,合,上,危,見組>B,
姽,過委,kwɛʔ,,危,女,,宋玉神女賦曰既姽嫿於幽靜說文曰閑體行姽姽也,,見,止,支B,三,合,上,危,見組>B,
桅,過委,kwɛʔ,,危,木,,短矛或作𥍨說文曰桅黃木可染,,見,止,支B,三,合,上,危,見組>B,
佹,過委,kwɛʔ,,危,人,,戾也,,見,止,支B,三,合,上,危,見組>B,
髓,息委,swjɛʔ,,隨,骨,息委,說文作𩪦骨中脂也息委切五,,心,止,支A,三,合,上,隋,精組>A,隨省聲
嶲,息委,swjɛʔ,,雋,山,,越嶲郡,,心,止,支A,三,合,上,雋,精組>A,
靃,息委,swjɛʔ,會意,,雨隹隹,,靃靡草木弱皃,,心,止,支A,三,合,上,霍,精組>A,
䭉,息委,swjɛʔ,,隋,食,,餹䬾方言云餅,,心,止,支A,三,合,上,隋,精組>A,
𣿂,息委,swjɛʔ,,隋,水,,滑也,,心,止,支A,三,合,上,隋,精組>A,與𣷿不同
絫,力委,lwjɛʔ,,厽,糸,力委,說文曰增也十黍之重也力委切六,,來,止,支A,三,合,上,畾,來紐>A,
累,力委,lwjɛʔ,,畾,糸,,上同又良僞切,說文曰增也十黍之重也力委切六,來,止,支A,三,合,上,畾,來紐>A,畾省聲
樏,力委,lwjɛʔ,,累,木,,似盤中有隔也又音縲,,來,止,支A,三,合,上,畾,來紐>A,
䉂,力委,lwjɛʔ,,累,竹,,法者䉂可以網人心,,來,止,支A,三,合,上,畾,來紐>A,
厽,力委,lwjɛʔ,整體,,厽,,說文曰絫坺土爲牆壁,,來,止,支A,三,合,上,畾,來紐>A,暫附於此
垒,力委,lwjɛʔ,,厽,土,,說文曰垒墼也,,來,止,支A,三,合,上,畾,來紐>A,
技,渠綺,gɛʔ,,支,手,渠綺,藝也說文巧也渠綺切六,,群,止,支B,三,開,上,支,見組>B,
妓,渠綺,gɛʔ,,支,女,,女樂,,群,止,支B,三,開,上,支,見組>B,
徛,渠綺,gɛʔ,,奇,彳,,立也,,群,止,支B,三,開,上,可,見組>B,
伎,渠綺,gɛʔ,,支,人,,侶也,,群,止,支B,三,開,上,支,見組>B,
錡,渠綺,gɛʔ,,奇,金,,釜也又魚綺切,,群,止,支B,三,開,上,可,見組>B,
䗁,渠綺,gɛʔ,,奇,虫,,蟬也,,群,止,支B,三,開,上,可,見組>B,
倚,於綺,ʔɛʔ,,奇,人,於綺,依倚也又姓楚左史倚相於綺切五,,影,止,支B,三,開,上,可,影組>B,
猗,於綺,ʔɛʔ,,奇,犬,,猗狔猶窈窕也又於羈切,,影,止,支B,三,開,上,可,影組>B,
椅,於綺,ʔɛʔ,,奇,木,,椅柅又於宜切,,影,止,支B,三,開,上,可,影組>B,
旖,於綺,ʔɛʔ,,奇,㫃,,旖旎旌旗從風皃,,影,止,支B,三,開,上,可,影組>B,
輢,於綺,ʔɛʔ,,奇,車,,車輢,,影,止,支B,三,開,上,可,影組>B,
掎,居綺,kɛʔ,,奇,手,居綺,牽一脚說文云偏引也居綺切七,,見,止,支B,三,開,上,可,見組>B,
剞,居綺,kɛʔ,,奇,刀,,剞劂曲刀,,見,止,支B,三,開,上,可,見組>B,
庋,居綺,kɛʔ,會意,,广支,,食閣又音詭,,見,止,支B,三,開,上,頍,見組>B,
㞆,居綺,kɛʔ,,奇,尢,,一足又作踦,,見,止,支B,三,開,上,可,見組>B,
踦,居綺,kɛʔ,,奇,足,,公羊傳曰相與踦閭而語閉一扇開一扇一人在內一人在外,,見,止,支B,三,開,上,可,見組>B,
㱦,居綺,kɛʔ,,奇,歺,,弃也又丘知九奇二切,,見,止,支B,三,開,上,可,見組>B,
攲,居綺,kɛʔ,,奇,支,,持去也又居宜切,,見,止,支B,三,開,上,可,見組>B,
綺,墟彼,khɛʔ,,奇,糸,墟彼,文繒又姓漢四皓有綺里季墟彼切七,,溪,止,支B,三,開,上,可,見組>B,
婍,墟彼,khɛʔ,,奇,女,,皃好,,溪,止,支B,三,開,上,可,見組>B,
碕,墟彼,khɛʔ,,奇,石,,碕礒石皃又起宜巨支二切,,溪,止,支B,三,開,上,可,見組>B,
䞚,墟彼,khɛʔ,,支,走,,行皃,,溪,止,支B,三,開,上,支,見組>B,
㥓,墟彼,khɛʔ,,奇,心,,𢜩㥓又去奇切儉意也,,溪,止,支B,三,開,上,可,見組>B,
觭,墟彼,khɛʔ,,奇,角,,牛角又丘奇切,,溪,止,支B,三,開,上,可,見組>B,
㾨,墟彼,khɛʔ,,奇,疒,,痤也喪也又於蟹切,,溪,止,支B,三,開,上,可,見組>B,
螘,魚倚,ŋɛʔ,,豈,虫,魚倚,爾雅曰蚍蜉大螘小者螘魚倚切十二,,疑,止,支B,三,開,上,豈,見組>B,
蟻,魚倚,ŋɛʔ,,義,虫,,上同,爾雅曰蚍蜉大螘小者螘魚倚切十二,疑,止,支B,三,開,上,我,見組>B,
蛾,魚倚,ŋɛʔ,,我,虫,,上同見禮,爾雅曰蚍蜉大螘小者螘魚倚切十二,疑,止,支B,三,開,上,我,見組>B,
錡,魚倚,ŋɛʔ,,奇,金,,三足釜一曰蘭錡兵藏又姓武王分殷人六族有錡氏後漢有錡嵩,,疑,止,支B,三,開,上,可,見組>B,
礒,魚倚,ŋɛʔ,,義,石,,碕礒,,疑,止,支B,三,開,上,我,見組>B,
齮,魚倚,ŋɛʔ,,奇,齒,,齧也,,疑,止,支B,三,開,上,可,見組>B,
艤,魚倚,ŋɛʔ,,義,舟,,整舟向岸,,疑,止,支B,三,開,上,我,見組>B,
檥,魚倚,ŋɛʔ,,義,木,,上同說文魚羈切榦也,整舟向岸,疑,止,支B,三,開,上,我,見組>B,
㠖,魚倚,ŋɛʔ,,義,山,,岌㠖山高皃,,疑,止,支B,三,開,上,我,見組>B,
轙,魚倚,ŋɛʔ,,義,車,,說文曰車衡載轡者,,疑,止,支B,三,開,上,我,見組>B,
羛,魚倚,ŋɛʔ,會意,,羊弗,,羛陽鄉名在魏郡,,疑,止,支B,三,開,上,我,見組>B,似與義聲旁有關，暫附於此
䰙,魚倚,ŋɛʔ,,支,鬲,,釜也亦作鈘說文曰三足鍑也一曰滫米器也,,疑,止,支B,三,開,上,支,見組>B,
蔿,韋委,ɦwɛʔ,,爲,艸,韋委,草也又姓左傳晉大夫蔿伯韋委切九,,云,止,支B,三,合,上,爲,影組>B,
鄬,韋委,ɦwɛʔ,,爲,邑,,地名,,云,止,支B,三,合,上,爲,影組>B,
儰,韋委,ɦwɛʔ,,蔿,人,,不安也,,云,止,支B,三,合,上,爲,影組>B,
䧦,韋委,ɦwɛʔ,,爲,阜,,地名,,云,止,支B,三,合,上,爲,影組>B,
蘤,韋委,ɦwɛʔ,,蔿,白,,花也榮也,,云,止,支B,三,合,上,爲,影組>B,
𤺉,韋委,ɦwɛʔ,,爲,疒,,口咼,,云,止,支B,三,合,上,爲,影組>B,
䦱,韋委,ɦwɛʔ,,爲,門,,闢也國語曰䦱門與之言又姓,,云,止,支B,三,合,上,爲,影組>B,
薳,韋委,ɦwɛʔ,,遠,艸,,草又姓左傳楚有薳氏代爲大夫,,云,止,支B,三,合,上,袁,影組>B,
寪,韋委,ɦwɛʔ,,爲,宀,,說文云屋皃,,云,止,支B,三,合,上,爲,影組>B,
觜,即委,tswjɛʔ,,此,角,即委,喙也即委切二,,精,止,支A,三,合,上,此,精組>A,觜聲旁中古讀合口，暫附於此
㭰,即委,tswjɛʔ,複聲,此朿,,,上同說文識也一曰藏也,喙也即委切二,精,止,支A,三,合,上,此,精組>A,㭰聲旁中古讀合口，暫附於此
蘂,如累,ȵwjɛʔ,,橤,艸,如累,花外曰萼花內曰蘂如累切四,,日,止,支A,三,合,上,惢,日紐>A,
蕊,如累,ȵwjɛʔ,,惢,艸,,草木叢生皃,,日,止,支A,三,合,上,惢,日紐>A,
甤,如累,ȵwjɛʔ,會意,,豕生,,說文曰草木實甤甤也又人隹切,,日,止,支A,三,合,上,甤,日紐>A,
繠,如累,ȵwjɛʔ,,惢,糸,,茸也垂也又佩垂皃,,日,止,支A,三,合,上,惢,日紐>A,
此,雌氏,tshjɛʔ,會意,,止匕,雌氏,止也雌氏切九,,清,止,支A,三,開,上,此,精組>A,
跐,雌氏,tshjɛʔ,,此,足,,蹈也又阻買切,,清,止,支A,三,開,上,此,精組>A,
佌,雌氏,tshjɛʔ,,此,人,,小舞皃,,清,止,支A,三,開,上,此,精組>A,
玼,雌氏,tshjɛʔ,,此,玉,,玉色鮮又千禮切,,清,止,支A,三,開,上,此,精組>A,
泚,雌氏,tshjɛʔ,,此,水,,水清又千禮切,,清,止,支A,三,開,上,此,精組>A,
𩢑,雌氏,tshjɛʔ,,此,馬,,馬名,,清,止,支A,三,開,上,此,精組>A,
𠈈,雌氏,tshjɛʔ,,囟,人,,小皃,,清,止,支A,三,開,上,囟,精組>A,
𧺼,雌氏,tshjɛʔ,,此,走,,淺渡也,,清,止,支A,三,開,上,此,精組>A,
𡘌,雌氏,tshjɛʔ,,此,大,,直大也說文火介切瞋大聲也,,清,止,支A,三,開,上,此,精組>A,
豸,池爾,ɖɛʔ,整體,,豸,池爾,蟲豸爾雅云有足曰蟲無足曰豸說文云獸長𦟝行豸豸然欲有所伺殺形池爾切十二,,澄,止,支B,三,開,上,豸,知組>B,
褫,池爾,ɖɛʔ,,虒,衣,,奪衣易曰以訟受服終朝三褫之,,澄,止,支B,三,開,上,虒,知組>B,
陊,池爾,ɖɛʔ,,多,阜,,山崩也說文大可切落也,,澄,止,支B,三,開,上,多,知組>B,
䊓,池爾,ɖɛʔ,,是,米,,黏也,,澄,止,支B,三,開,上,是,知組>B,
踶,池爾,ɖɛʔ,,是,足,,踶跂用心力皃莊子曰踶跂爲義,,澄,止,支B,三,開,上,是,知組>B,
傂,池爾,ɖɛʔ,,虒,人,,佌傂參差皃,,澄,止,支B,三,開,上,虒,知組>B,
杝,池爾,ɖɛʔ,,也,木,,析薪又敕氏切,,澄,止,支B,三,開,上,它,知組>B,
阤,池爾,ɖɛʔ,,也,阜,,落也說文云小崩也,,澄,止,支B,三,開,上,它,知組>B,
䚦,池爾,ɖɛʔ,,虒,角,,角端不正說文敕豕切角傾也,,澄,止,支B,三,開,上,虒,知組>B,
廌,池爾,ɖɛʔ,整體,,廌,,解廌又宅買切又作𧣭,,澄,止,支B,三,開,上,豸,知組>B,
褆,池爾,ɖɛʔ,,是,衣,,好衣,,澄,止,支B,三,開,上,是,知組>B,
徥,池爾,ɖɛʔ,,是,彳,,行皃朝鮮語也,,澄,止,支B,三,開,上,是,知組>B,
徙,斯氏,sjɛʔ,會意,,辵止,斯氏,移也斯氏切五,,心,止,支A,三,開,上,徙,精組>A,徙（⿰辵止）、徒（⿰辵土）、從（⿰辵从）可相參照；徙（⿰辵止）、延（⿰彳止）、辵（⿱彳止）可相參照
壐,斯氏,sjɛʔ,,爾,土,,說文曰王者印也所以主土从土爾聲,,心,止,支A,三,開,上,爾,精組>A,
璽,斯氏,sjɛʔ,,爾,玉,,籀文,說文曰王者印也所以主土从土爾聲,心,止,支A,三,開,上,爾,精組>A,
𠈈,斯氏,sjɛʔ,,囟,人,,𠈈小皃詩云𠈈𠈈彼有屋本亦作佌佌又音此,,心,止,支A,三,開,上,囟,精組>A,
𢇌,斯氏,sjɛʔ,,徙,幺,,小皃又千禮切,,心,止,支A,三,開,上,徙,精組>A,
酏,移爾,jɛʔ,,也,酉,移爾,酏酒移爾切九,,以,止,支A,三,開,上,它,以紐>A,
迆,移爾,jɛʔ,,也,辵,,邐迆連接,,以,止,支A,三,開,上,它,以紐>A,
匜,移爾,jɛʔ,,也,匚,,杯匜有柄可以注水又音移,,以,止,支A,三,開,上,它,以紐>A,
衪,移爾,jɛʔ,,也,衣,,衣中袖也,,以,止,支A,三,開,上,它,以紐>A,
肔,移爾,jɛʔ,,也,肉,,引腸莊子云萇弘肔崔譔注云肔裂也又敕紙切,,以,止,支A,三,開,上,它,以紐>A,
崺,移爾,jɛʔ,,施,山,,峛崺沙丘狀峛音邐,,以,止,支A,三,開,上,它,以紐>A,
扡,移爾,jɛʔ,,也,手,,加也又離也又弋支切或作拸,,以,止,支A,三,開,上,它,以紐>A,
㥴,移爾,jɛʔ,,虒,心,,不憂事也又弋支切,,以,止,支A,三,開,上,虒,以紐>A,
孈,移爾,jɛʔ,,巂,女,,多態,,以,止,支A,三,開,上,巂,以紐>A,
邐,力紙,ljɛʔ,,麗,辵,力紙,邐迆力紙切三,,來,止,支A,三,開,上,麗,來紐>A,
峛,力紙,ljɛʔ,,列,山,,峛崺,,來,止,支A,三,開,上,列,來紐>A,
㸚,力紙,ljɛʔ,整體,,㸚,,㸚尒布明白象形也,,來,止,支A,三,開,上,麗,來紐>A,音義似與麗聲旁的字有關，暫附於此
躧,所綺,ʂɛʔ,,麗,足,所綺,躧步也又作蹝說文曰舞履也所綺切十,,生,止,支B,三,開,上,麗,莊組>B,
𩎉,所綺,ʂɛʔ,,麗,革,,上同,躧步也又作蹝說文曰舞履也所綺切十,生,止,支B,三,開,上,麗,莊組>B,
灑,所綺,ʂɛʔ,,麗,水,,灑埽又所買切,,生,止,支B,三,開,上,麗,莊組>B,
纚,所綺,ʂɛʔ,,麗,糸,,韜髮者又颯纚長紳皃,,生,止,支B,三,開,上,麗,莊組>B,
縰,所綺,ʂɛʔ,,徙,糸,,上同,韜髮者又颯纚長紳皃,生,止,支B,三,開,上,徙,莊組>B,
釃,所綺,ʂɛʔ,,麗,酉,,分也見漢書溝洫志說文曰下酒也一曰醇也,,生,止,支B,三,開,上,麗,莊組>B,
𩌦,所綺,ʂɛʔ,,徙,革,,鞮屬,,生,止,支B,三,開,上,徙,莊組>B,
屣,所綺,ʂɛʔ,,徙,𠃜彳,,履不躡跟,,生,止,支B,三,開,上,徙,莊組>B,从⿱𠃜彳相當於从履省
矖,所綺,ʂɛʔ,,麗,目,,視也,,生,止,支B,三,開,上,麗,莊組>B,
簁,所綺,ʂɛʔ,,徙,竹,,籮也說文曰簁箄竹器也,,生,止,支B,三,開,上,徙,莊組>B,
𢔌,并弭,pjɛʔ,,卑,彳,并弭,使也從也職也并弭切十,,幫,止,支A,三,開,上,卑,幫組>A,
俾,并弭,pjɛʔ,,卑,人,,上同說文曰益也一曰俾門侍人,使也從也職也并弭切十,幫,止,支A,三,開,上,卑,幫組>A,
鞞,并弭,pjɛʔ,,卑,革,,刀鞞又蒲迷補茗二切,,幫,止,支A,三,開,上,卑,幫組>A,
箄,并弭,pjɛʔ,,卑,竹,,竹器又卑篦二音,,幫,止,支A,三,開,上,卑,幫組>A,
𪐄,并弭,pjɛʔ,,卑,黍,,黍屬又蒲賣切,,幫,止,支A,三,開,上,卑,幫組>A,
髀,并弭,pjɛʔ,,卑,骨,,股也又步米切,,幫,止,支A,三,開,上,卑,幫組>A,
崥,并弭,pjɛʔ,,卑,山,,山足,,幫,止,支A,三,開,上,卑,幫組>A,
𦸣,并弭,pjɛʔ,,庳,艸,,爾雅曰𦸣鼠莞郭璞曰亦莞屬纖細似龍須可以爲席,,幫,止,支A,三,開,上,卑,幫組>A,
𠬈,并弭,pjɛʔ,,卑,去,,客,,幫,止,支A,三,開,上,卑,幫組>A,
𢳋,并弭,pjɛʔ,,庳,手,,扶持,,幫,止,支A,三,開,上,卑,幫組>A,
爾,兒氏,ȵjɛʔ,整體,,爾,兒氏,汝也說文作爾云麗爾猶靡麗也兒氏切四,,日,止,支A,三,開,上,爾,日紐>A,尒爲爾的省筆；爾擬爲n-，彌擬爲m-，分立爾彌兩個聲旁；擬爲-r；中古讀-p/-n尾的，可能來自於先秦-rp/-rn
尒,兒氏,ȵjɛʔ,整體,,尒,,義與爾同說文曰詞之必然也又虜姓二氏尒朱氏本北秀容人也居尒朱川因以爲氏後魏書官氏志尒綿氏後改爲綿氏也,,日,止,支A,三,開,上,爾,日紐>A,尒爲爾的省筆
邇,兒氏,ȵjɛʔ,,爾,辵,,近也,,日,止,支A,三,開,上,爾,日紐>A,
𨒛,兒氏,ȵjɛʔ,,尒,辵,,上同,近也,日,止,支A,三,開,上,爾,日紐>A,
渳,綿婢,mjɛʔ,,弭,水,綿婢,水皃說文㱃也綿婢切十一,,明,止,支A,三,開,上,弭,幫組>A,
弭,綿婢,mjɛʔ,,耳,弓,,弓末又息也亦無緣弓也,,明,止,支A,三,開,上,弭,幫組>A,暫視爲會意字，擬爲mer類
濔,綿婢,mjɛʔ,,彌,水,,水流皃,,明,止,支A,三,開,上,彌,幫組>A,彌省聲
瀰,綿婢,mjɛʔ,,彌,水,,詩曰河水瀰瀰水盛皃也,,明,止,支A,三,開,上,彌,幫組>A,
羋,綿婢,mjɛʔ,整體,,羋,,羊鳴一曰楚姓,,明,止,支A,三,開,上,羋,幫組>A,
敉,綿婢,mjɛʔ,,米,攴,,撫也愛也安也,,明,止,支A,三,開,上,米,幫組>A,
侎,綿婢,mjɛʔ,,米,人,,上同,撫也愛也安也,明,止,支A,三,開,上,米,幫組>A,
葞,綿婢,mjɛʔ,,弭,艸,,爾雅云葞春草本草云芒草也,,明,止,支A,三,開,上,弭,幫組>A,
